title,lng,lat
Education Is a Message,-75.220084,39.953297
Johnson County Museum,-96.196069,40.366538
Wermerskirchen Park,-93.517322,44.793182
地蔵尊,133.552433,33.976504
三井（美井）発祥の地石碑,135.637555,34.775234
Poplar Street Children's Playground,114.16746,22.327271
経緯度標,140.053437,39.541648
常盤平4丁目掲示板,139.958592,35.802243
Busto a la Lectura,-79.966826,-6.767776
John Creaney Skate Park,115.861446,-32.056455
Павлов И.П.,31.873807,49.202982
Apollo Theater,-78.561405,41.428574
Pratt Pony Truss Bridge,-96.568057,33.403845
Jsme energie tohoto města,14.508358,50.124858
Bofor's Replica at NCC ground,72.913673,19.133906
Brentwood Playground,-97.240299,31.635389
稲葉崎のお稲荷様,131.673676,32.613239
Park Gym,17.649639,59.848227
Schwedischer Mittsommerreigen,16.375155,48.15124
Tot Park,-111.466167,56.721054
きころくのシンボルマーク「六」,139.665388,35.750547
Osceola Township Water Tower,-83.899009,42.617204
Infopunkt,12.02417,53.463837
Christophorus,6.645722,50.807969
거울 연못,127.115563,37.177144
Schützende Hände Der Madonna,6.773235,49.987458
要品講碑,139.674376,35.618702
御行の松不動尊,139.781935,35.725366
Aesculus X Carnea,5.183336,52.369482
Cedar Spring Farm Historic District,-71.452468,41.565436
Cubo Con Patas De Aracnido,-77.080113,-12.069395
Waiake Pedestrian Underpass,174.751405,-36.701678
Rev. Dr. Cecil L. “Chip” Murray recognition plaque,-118.306378,34.034105
Fernhill Park Off-Leash Dog Park,-122.62296,45.567246
Peñasquitos Village Pergola,-117.089388,32.977036
US Coast Guard Historic Bell,-122.341681,47.589473
Fairway Point Community Center,-122.691785,48.28486
若宮自治会掲示板,135.316177,34.731304
Milano,18.56795,54.444353
West Campus,-97.121551,32.730834
Sam & Son,-73.878552,40.756165
Recycling Facility,34.782616,31.807762
양평군관광안내도 및 용문산 등산안내도,127.594149,37.482537
McAuliffe's Playground,-87.443997,36.602388
Monumento Al Barretero,-102.570862,22.781547
E.F.L Butterfly Garden,-95.25475,29.592629
Iglesia de Nuestra Señora de los Dolores,-5.341591,36.1388
八夫のお地蔵様,136.023257,35.093948
水辺の動物たち,136.956227,35.060711
山口夫婦松公園,135.244975,34.825078
牧上公園 ミニスポーツ広場,137.004146,35.15019
Памятник Фрунзе,74.605809,42.864979
그린웨이 쉼터,129.362577,36.059324
The Grove Tower,-97.791429,30.161158
Heritage Park Theater,-99.334871,34.680614
강원도 강릉시 관광안내도,128.821229,37.909079
道祖神,140.144416,35.604181
佐野市運動公園の恐竜,139.547314,36.353196
Norråbron,18.074208,59.229886
Orange shrine,100.575409,13.781801
公園の案内板,135.578345,34.436264
Skördelyckans lekplats,15.153385,59.200504
monument aux morts du HMCS ATHABASKAN,-4.325142,48.674999
運動公園現在地マップE-2　Aテニスコート南側付近,130.793178,32.842271
DONGURI TREE TORIDE,135.276215,34.257658
North Creek Church,-122.654582,45.696488
南鳩ヶ谷駅の記念樹,139.737248,35.816372
Davis Park Softball Field 4,-81.400733,30.117925
明治神宮御苑,139.701595,35.673065
불멸의 도시,126.858959,37.315856
Ceramic Center At Wilson Park,-122.019791,37.319451
สวนพฤกษศาสตร์ป่าชายเลนนานาชาติ ร.๙,102.095027,12.530079
Filipino American Cultural Center,-105.062412,39.746672
金目観音 光明寺,139.288795,35.358757
小さな神社,139.557605,35.669678
殿谷の火の見櫓,134.074602,34.810739
College Park Cemetary,-84.438903,33.659175
Wampanoag Indian memorial,-71.28351,41.722965
伏見稲荷大社参拝図 看板,135.773826,34.967235
茂原のお地蔵さまたち,139.879491,36.473389
Chinese Lion,5.926934,52.957805
天公爐,120.38884,22.635758
御影公会堂　石と水の調和,135.249008,34.7165
元気の森かじか,130.812942,32.592929
付近案内図,139.668513,35.693976
Koningslinde,5.323069,51.728393
Reservoir Macedonian Orthodox,145.015157,-37.711993
Heissan leikkipuisto,25.330193,60.628424
第三町会憩いの家,139.406187,35.824512
Die Bastion 5,10.002343,48.389533
弘南鉄道 運動公園前,140.503332,40.589605
Entrada Norte do Vale do Silêncio,-9.116666,38.768803
Turnende Kinder,11.921745,51.480489
Die Pilze,8.424744,49.136267
鉄谷公園,139.508832,35.515833
Hôtel De Ville,2.118007,48.835887
果実,140.873707,38.261838
리틀 카우보이,127.104249,36.812978
Graffiti,-0.079627,51.41876
童,140.126858,39.716642
健康の道13標識,137.397004,34.771897
Ramapo Valley County Reservation Information Board and Map,-74.187236,41.078103
Alderview Play Area,-1.294403,51.603717
행운의 여신,127.117674,37.66867
遊具,142.439402,43.802945
東急長津田車輌基地,139.484358,35.531906
Eagle Museum,-116.346242,43.695993
Dupont Lakes Park Rules,-81.191334,28.924362
EastSide Park,-93.599686,40.075656
Unearthed Bronze Eroded Melpomene Sculpture,-61.061275,13.827526
カエルのオブジェ,137.909616,36.180752
Eikelandsvatnet rundt,5.046835,60.554245
Cheshire Historic Mile Marker,-2.10271,53.368881
Calligraphy In Motion,-117.902028,33.931784
戸田市第一消防団の壁画,139.68337,35.811066
いなりざく公園,139.907555,35.760648
Parker Volleyball Court,-117.708251,33.65492
Flower Power,10.101025,53.559206
さわやかプラザ横の公園,136.866524,35.197489
新堤橋の蜻蛉,139.953232,35.873734
Rzeźba - Grająca Kobieta,18.861332,50.27634
Infoboard - règlement du Parc Roi Baudouin,4.321894,50.880948
The Ball Grounds,-0.056797,51.496074
Sitting Fatima,-74.884519,39.95059
道祖神,138.705615,35.692375
大道なかよし公園のりすと看板,137.094039,34.992441
휴천3동 정자,128.623757,36.815947
Enos Colburn Park Memorial Sign,-88.059401,44.512789
Harbour View Recreation Center,-118.05392,33.72086
雁屋北公園の藤棚,135.633187,34.735763
Yalova Merkez Heykel,29.269808,40.658053
Håbets Port,10.347155,55.3983
Herbert Butler Estate Community Hall,-0.035781,51.549034
Inondations,3.694397,50.365998
Coffee Indulgences,101.112795,4.572257
Willow Pond playground,-87.939584,41.764286
北野公園 (Kitano Park),139.577944,35.677419
東雲本町公園,132.4865,34.381301
Van Hoozen Community Park,-85.29211,41.044748
Indiana Bat Mural,-84.352518,39.137811
Stangen,7.627859,46.71828
大樓藝術品,120.607116,24.10453
Reading Zombie,7.562153,51.968034
Laloeuf - Croix De Carrefour,6.014428,48.460955
菊田町親睦会掲示板,140.849292,38.285045
Eagle Scout Project,-118.193512,34.667899
Country Gables Park SE welcome sign,-112.12733,33.620389
はさみ,136.909175,35.25478
Glen Iris Community Library,-86.804726,33.491224
Rancho Los Valientes,-121.805504,37.366082
井尻野の法華塔,133.731417,34.677654
The Navy Takes Over,-122.512972,47.574246
Grape Electrical Box,-119.582217,49.473747
おひさま模様の水道,139.875152,36.605841
西宮荒木郵便局,135.367632,34.754848
The Magic Spiral,-122.640982,38.234472
白山神社,136.306728,36.110067
Roßkastanie,10.922136,50.530525
宗教法人 神道大教髙良教會,135.56902,34.65652
仏生山 高徳寺 本堂,134.047694,34.27793
出雲大社山口分院,131.433756,34.159656
Plaza Gertrudis Bocanegra,-101.608908,19.516066
西友荻窪郵便局,139.61906,35.705035
Jacinto Creek Exercise Bike,-121.407497,38.44438
本多聞南公園　テニスコート,135.043814,34.652109
中央集会所,135.480868,34.78489
Mini gunga,13.855018,58.410755
蟠桃里里民佈告欄,120.897795,24.689345
Steet Art - Caramelos,-0.347697,39.468043
장티 어린이공원,129.342984,35.588535
Captain Morgan,-124.282936,42.052385
Äsop-Ziegen,14.063199,52.360084
City of Mesa Park hours and rules #3,-111.889893,33.358578
Klosterschänke Bad Herrenalb,8.436579,48.797658
世界デザイン博覧会の街灯,136.909093,35.187255
Dukes Fieldhouse,-82.211947,41.165382
The Sitting Room,-122.358651,47.625815
Lago artificial do Espaço Ecoar,-52.642464,-31.551834
"Salvat Editores, 1917",2.14872,41.383571
haut du mont Ballancourt-sur-Essonne,2.376872,48.521382
奥の細道記念碑,137.468405,36.903351
大阪武術太極拳トレーニングセンター,135.457544,34.718731
Mutiara Water Fountain,101.680902,3.189111
New York Pizza Mural,-72.664698,43.922226
Arboretum,-0.551283,51.431008
親鸞聖人像,130.971351,33.869783
VISION,129.314382,35.565693
Kids Park Trecynon,-3.454971,51.72303
Twister Exercise Apparatus,-123.019414,49.230314
entrée de la voie verte de la vallée de la Vire,-1.055773,48.975156
阿弥陀堂,135.404898,35.477028
光ヶ丘第6団地公園,138.924683,35.136602
兵庫　生田神社兵庫之宮,135.164113,34.671871
John Forsyth Park Game Table,-97.08289,49.807007
Legnano - Monumento Al Partigiano Brandazzi,8.902631,45.598859
六件式大橋綠野變電箱,121.294131,25.046719
Trees of light,141.273036,38.448642
不退寺,138.599988,37.363659
In Memory of Aundria Lynn Crawford,-120.739621,35.328685
Statue Jean-paul II,-2.394176,47.930616
矢野口自治会館,139.515556,35.63835
Val Vista Lakes Park,-111.74765,33.371924
Point Pinole Pier,-122.364339,38.012387
The Alameda,-121.930393,37.344179
Pierre Enchainée,5.584069,50.641718
Juegos Infantiles,-71.127023,-29.891927
Leopard im Gras,13.418832,52.566818
金森地区住居表示街区案内図,139.464122,35.527647
Big Nammu,-120.312306,47.43277
Poppy Field Painted Utility Box 217,-63.584446,44.679946
Staudenparadies,10.597436,48.22183
Wappen: Charlottenburg / Spandau / Siemens,13.274564,52.53559
Tower in Brede,12.50176,55.794103
夏南宮 樹德尊王,120.288569,23.133911
花蓮市圖 章魚兄弟,121.600939,23.990199
New Life Baptist Church,-96.120079,33.131146
Estatua de la Virgen de Guadalupe,-114.999146,32.196598
Climbing And Spiral Sliding Structure,-83.373335,37.163708
北中小路児童公園のパーゴラ,135.975738,35.04106
モヤイ,139.762692,35.654769
阿木川ダムのオブジェ,137.435695,35.422397
Bubo Bubo,11.949881,57.597353
鹿島神社（鯉淵町）,140.371142,36.348335
球児の森,134.989666,34.652785
桜神宮逗子分社,139.589355,35.295493
野川くすのき公園,139.604168,35.568712
ABC NYC HQ,-73.980778,40.773347
有政神社,140.853777,35.717346
松原橋児童公園,135.770081,34.998786
Mural on Barton Street,-79.842832,43.258166
Syväsenvaara hiking trail,25.797218,66.53484
Lemke Park Trail Terminus,-96.781163,46.825077
Rosie the Riveter Memorial,-122.346552,37.914741
京王菅東公園,139.533979,35.635775
大萱古窯跡群,137.136241,35.400956
謎の三角屋根,138.171042,34.611982
INRI,-84.473164,39.226022
Cresthaven Park,-121.29662,38.726903
中道公園案内,136.934981,35.161372
Jeppa and Anna Nelson Grannary,-111.738392,40.3628
Sitzende Frau,13.50363,53.122312
149생명의탄생,126.554656,37.487201
Millennium Traffic Control Box,-95.549217,29.728577
Christ Lutheran Church,-79.767204,40.207987
Canada Post at Willoughby Town Centre,-122.648578,49.145099
Verdugo Oaks Camp Site Welcome Sign,-118.722783,34.599238
Grills Wildlife Sanctuary,-71.763607,41.410872
Béliers Au Balcon,2.267069,48.860719
Kapliczka Matki Boskiej,20.71901,50.474436
"Parrots, Pug, and Kitty - Graphic Traffic",-122.021057,36.979355
Kaiserbahnhof,6.888774,50.837986
姫木文庫,138.227071,36.120706
萬古清郷,138.413912,35.836788
We Breathe,-122.681404,45.510673
飛行機型遊具,139.371267,35.740379
巳様神社,135.518514,34.700456
武庫西生涯学習プラザ,135.385189,34.761051
A Walk Through History,-74.651853,40.44497
Mujer de Rosas,-13.935896,28.611867
平松地蔵尊,139.587793,35.267024
Boulebanor i Marby,16.291833,58.607526
UNT Health Science Center Sign,-97.370133,32.747856
For the People Sphere,-76.828261,39.237008
牧歌の像,141.35073,43.06718
Bahnhof Großenaspe,9.970146,53.981162
Ryukyu Glass Factory,127.678364,26.097688
Springer,8.769749,48.697445
薬王寺,139.658794,35.942895
Kalvikhammar’n og Geitabærga,10.634529,64.409332
Our Redeemer Lutheran Church Pavilion,-89.388984,38.901149
Kort af Ásbrú,-22.565505,63.977381
Dallas Fraley Park,-81.406953,41.033992
Gedenkstein mit alten Herrschaftwappen,10.479128,53.505416
生と静,139.761824,35.694869
Alte Post,8.280673,50.083205
今公民館,137.060587,35.457869
平中島運動公園,139.12404,35.322254
さくらちゃんとアイポくん,140.559962,36.460614
ワールドプラザ入り口看板,133.027606,34.041372
숭실대학교종합안내도,126.954544,37.496203
Woodhall Farm Adventure Playground Entrance,-0.443965,51.772784
Steel Wheel,139.675174,35.628082
ちゃんぷるーのシーサー,139.405804,35.329171
三鷹稲荷神社,139.560424,35.700715
동작도서관,126.939651,37.505823
Wall Public Open Space Program,-74.069105,40.146668
John Oxley Reserve Playground,153.005207,-27.267742
節慶裝置藝術@環幼,120.559711,23.680819
새천년의 화랑,129.287554,35.839174
中壢藝術園區-福德宮重建沿革誌,121.233227,24.972158
Praça José Figueiredo,-58.735995,-15.447578
明野南公園のブランコ,131.653732,33.218562
Dynasty Warrior Sculpture,-93.722522,32.479579
Crystal Cove Park Main Sign,-117.693093,33.4673
Kirche Sillenstede,7.987246,53.574124
謎の石碑,137.044174,35.105083
Kaninen,17.939105,59.515152
今津公園 竣功記念碑,135.570031,34.691834
55th Ohio Infantry,-77.232921,39.821453
Permacultuur Meppel,6.19986,52.706855
Kirchturm Sankt Andreas,7.483403,51.392248
銀座通りロードアート,135.379315,33.732476
미래의 꿈,126.853444,37.55592
The Bookworm,8.815751,53.077022
南浜田公園,139.919236,35.370466
Tenchi-sya Shrine Gate,137.01234,35.124715
大眼,120.720025,24.248452
殉職警察職員慰霊之碑,127.671943,26.220405
The Tithing Yard,-111.925216,40.525684
Republic Oaks Recreation Park,-98.403765,29.356499
Graffiti on a Wall,-75.977946,36.844516
Memorial Grove,-75.904563,45.295429
Historisches Wasserwerk Kleinlinden/Allendorf,8.624431,50.554892
Correprisas,-0.517992,38.398437
Eastern Heights Baptist Church,-85.70619,38.339099
とまチョップのマンホール,141.597617,42.639457
羊稠森林步道地圖,121.303615,25.051018
Antonio Maceo Park,-80.278485,25.778687
Shelter And Info Sign On Northeast Pioneers Greenway,-97.085352,49.918123
大宮大黒天,139.575803,36.363799
Contiguous Currents,-80.105118,26.833679
Children's Play Park Strawberry Avenue,-0.288184,52.586591
Pingüinos De Madera,-71.445439,-32.576872
Graffiti Art,14.518018,50.037678
Operation Red Wings,-157.797757,21.259179
Lock Park,-93.219037,30.219521
五鱼喷泉,121.616976,31.256399
Bolten Park,-107.231425,41.782934
Carrington ridge community playground,-80.920223,35.397004
Methodist Church,-1.18531,52.989983
小菅万葉公園,139.813517,35.758176
꿈꾸는나비,127.130974,36.774868
Cheam Station,-0.21408,51.355502
倉掛集会所,132.529414,34.474703
Duży Plac Zabaw.,16.463735,50.84926
龙,108.856079,34.368708
El Ayuntamiento de Velilla,-4.844092,42.827667
土地婆,121.281942,24.99174
平和の鳥居,139.025714,35.20284
朝霞の森,139.592977,35.796225
東梶返/三叉路のお地蔵様,131.261596,33.952886
Bob Nokleby Memorial Field,-123.483421,45.075641
Circle of Hope,-79.378603,43.720917
Mindesten: For Sønderjylland 1920,10.0839,55.565407
Miharashi Park,132.795175,34.463314
柊,137.779668,34.71983
구영공원,129.242217,35.570219
바람개비조형물,127.065322,37.07233
三色通風管,121.442764,25.055902
お地蔵様,134.842413,34.728593
Sunflower Box Mural,-121.77993,37.674286
Bridle Trails State Park at 124th Avenue NE and Bridlewood Circle,-122.174853,47.657184
マッハランドのボーリングのピン,141.127146,39.724091
林鳳營車站,120.321043,23.242624
中港大排,121.456713,25.049559
美麗路橋,120.322502,22.593055
Kaple - Špindlerova třída,14.251172,50.419657
Temple De L'Amour,2.206812,47.860962
Two Creeks Playground 4,-81.855468,30.142023
Parc Marc Aurele Fortin,-73.803262,45.585311
Monument Aux Morts Mérens Les Vals,1.836913,42.657143
黒川駅周辺案内図,136.910912,35.197179
